"","PIM.ID","EAN","External.Title","brand","tl_item.ASSETS.0","Short.description"
"1",33670,8717144192493,"DOUBLE-X DI54/50 N8 GREY/DARKBLUE","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07505303/07505303_4c6b42eca4.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07505303/07505303_01_0e51a24029.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07505303/07505303_02_2a15a25045.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07505303/07505303_040_L_WEB72_e93ec39861.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07505303/07505303_061_L_WEB72_a0f9f8ad3c.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07505303/07505303_130_L_WEB72_ddd47683bc.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07505303/07505303_131_L_WEB72_bce72cdbb9.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07505303/07505303_150_L_WEB72_8bf3dd4277.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07505303/07505303_170_L_WEB72_5ad11c9315.jpg","Met de Double X kun je met z'n tweeën erop uit. De monoshock vering in de voorkvork zorgt voor iedere fietsrit voor het nodige comfort. 
"
"2",50568,8713568308359,"DOUBLE F8i DI54/50 NO BATT N8 GREY/DARKBLUE","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04507781/04507781_46762d3488.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04507781/04507781_01_aca9acf285.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04507781/04507781_02_76f0bbe979.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04507781/04507781_026_d0f852d80f.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04507781/04507781_034_14853d47e6.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04507781/04507781_050_dcf6ec0b64.jpg","Met de Double F8i kun je met z'n tweeën erop uit.  De comfortabele en stille ION technologie zorgt er voor dat je maximaal van je fietstocht kunt genieten.
"
"3",251417,8713568300346,"LOEKIE PICK UP 20"" BOY GREY MAT","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05520508/05520508_L_WEB72_86df6f7f5c.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05520508/05520508_01_L_WEB72_08e7cc9552.jpg",NA
"4",251519,8713568300384,"PICK UP-24 BOY R3  GREY-MAT 38","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/05526522/05526522_L_WEB72_2203d3188a.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/05526522/05526522_01_L_WEB72_a27d43a137.jpg","De transportfietsen zijn niet meer uit het straatbeeld te denken. De Sparta Pick-Up 24 inch is de traditionele fiets met een moderne touch."
"5",251521,8713568300421,"PICK UP-26 BOY R3 GREY-MAT 43","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/05526522/05526522_L_WEB72_2203d3188a.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/05526522/05526522_01_L_WEB72_a27d43a137.jpg","Een stoere, nostalgische transportfiets in een moderne jas. De Sparta Pick-Up 26 inch is niet meer uit het straatbeeld te denken."
"6",251633,8713568317689,"F8e RT NO BATT D48 BLACK/SILVER MAT (duits)","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501822/03501822_71422f0fcc.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501822/03501822_01_a4a0b5f216.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501822/03501822_02_91876cddc8.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501822/03501822_023_f59971eca6.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501822/03501822_034_d100af2ce3.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501822/03501822_051_80f724fac4.jpg","De F8e RT Ltd is een echte alleskunner. Zowel dagelijkse ritten als wat langere toertochten zijn geen probleem voor deze veelzijdige ebike. 
"
"7",251634,8713568317696,"F8e RT NO BATT D53 BLACK/SILVER MAT (Duits)","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501822/03501822_71422f0fcc.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501822/03501822_01_a4a0b5f216.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501822/03501822_02_91876cddc8.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501822/03501822_023_f59971eca6.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501822/03501822_034_d100af2ce3.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501822/03501822_051_80f724fac4.jpg","De F8e RT Ltd is een echte alleskunner. Zowel dagelijkse ritten als wat langere toertochten zijn geen probleem voor deze veelzijdige ebike. 
"
"8",251635,8713568317702,"F8e RT NO BATT D57 BLACK/SILVER MAT (Duits)","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501822/03501822_71422f0fcc.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501822/03501822_01_a4a0b5f216.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501822/03501822_02_91876cddc8.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501822/03501822_023_f59971eca6.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501822/03501822_034_d100af2ce3.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501822/03501822_051_80f724fac4.jpg","De F8e RT Ltd is een echte alleskunner. Zowel dagelijkse ritten als wat langere toertochten zijn geen probleem voor deze veelzijdige ebike. 
"
"9",251636,8713568317719,"F8e RT NO BATT D61 BLACK/SILVER MAT (Duits)","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501822/03501822_71422f0fcc.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501822/03501822_01_a4a0b5f216.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501822/03501822_02_91876cddc8.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501822/03501822_023_f59971eca6.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501822/03501822_034_d100af2ce3.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501822/03501822_051_80f724fac4.jpg","De F8e RT Ltd is een echte alleskunner. Zowel dagelijkse ritten als wat langere toertochten zijn geen probleem voor deze veelzijdige ebike. 
"
"10",251637,8713568317726,"F8e RT NO BATT H53 BLACK/SILVER MAT (Duits)","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501826/03501826_31eccb637a.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501826/03501826_01_f2deceedc1.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501826/03501826_02_1b8b451ee8.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501826/03501826_023_c8588944ac.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501826/03501826_034_7a157dd491.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501826/03501826_051_ee45754096.jpg","De F8e RT is een echte alleskunner. Zowel dagelijkse ritten als wat langere toertochten zijn geen probleem voor deze veelzijdige ebike. 
"
"11",251638,8713568317733,"F8e RT NO BATT H57 BLACK/SILVER MAT (Duits)","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501826/03501826_31eccb637a.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501826/03501826_01_f2deceedc1.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501826/03501826_02_1b8b451ee8.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501826/03501826_023_c8588944ac.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501826/03501826_034_7a157dd491.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501826/03501826_051_ee45754096.jpg","De F8e RT is een echte alleskunner. Zowel dagelijkse ritten als wat langere toertochten zijn geen probleem voor deze veelzijdige ebike. 
"
"12",251639,8713568317740,"F8e RT NO BATT H61 BLACK/SILVER MAT (Duits)","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501826/03501826_31eccb637a.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501826/03501826_01_f2deceedc1.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501826/03501826_02_1b8b451ee8.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501826/03501826_023_c8588944ac.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501826/03501826_034_7a157dd491.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501826/03501826_051_ee45754096.jpg","De F8e RT is een echte alleskunner. Zowel dagelijkse ritten als wat langere toertochten zijn geen probleem voor deze veelzijdige ebike. 
"
"13",251640,8713568317757,"F8e RT NO BATT H65 BLACK/SILVER MAT (Duits)","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501826/03501826_31eccb637a.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501826/03501826_01_f2deceedc1.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501826/03501826_02_1b8b451ee8.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501826/03501826_023_c8588944ac.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501826/03501826_034_7a157dd491.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501826/03501826_051_ee45754096.jpg","De F8e RT is een echte alleskunner. Zowel dagelijkse ritten als wat langere toertochten zijn geen probleem voor deze veelzijdige ebike. 
"
"14",253742,8713568306157,"LOEKIE PICK UP 16"" GIRL BLACK","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05516509/05516509_2a8847790f.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05516509/05516509_01_900e016142.jpg",NA
"15",253743,8713568321211,"LOEKIE PICK UP 20"" GIRL BLACK MAT","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05520509/05520509_d029143eb0.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05520509/05520509_01_9e1607ef2c.jpg",NA
"16",300074,8713568336697,"ENTREE D44/26 N7 ATLBLUE/ PURESILVER","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07505393/07505393_8620bdd70b.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07505393/07505393_01_249abba88e.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07505393/07505393_02_3924e52fbf.jpg","Fiets met lage instap, 7 versnellingen, heldere LED verlichting en betrouwbare remmen. 
"
"17",300076,8713568336703,"ENTREE D51/26 N7 ATLBLUE/ PURESILVER","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07505393/07505393_8620bdd70b.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07505393/07505393_01_249abba88e.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07505393/07505393_02_3924e52fbf.jpg","Fiets met lage instap, 7 versnellingen, heldere LED verlichting en betrouwbare remmen. 
"
"18",300078,8713568336710,"ENTREE F7i D44 BLUE/SILVER NO BATT","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04507768/04507768_fa12aeeba0.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04507768/04507768_01_c025fb8a2a.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04507768/04507768_02_56a4c7fc4e.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04507768/04507768_10_a03574c747.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04507768/04507768_026_c1d12b3b2d.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04507768/04507768_034_0d63c9ac72.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04507768/04507768_050_6b5b02646e.jpg","Makkelijk op- en afstappen met een veilig gevoel dankzij de lage instap.
"
"19",300081,8713568336727,"ENTREE F7i D51 BLUE/SILVER NO BATT","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04507768/04507768_fa12aeeba0.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04507768/04507768_01_c025fb8a2a.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04507768/04507768_02_56a4c7fc4e.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04507768/04507768_10_a03574c747.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04507768/04507768_026_c1d12b3b2d.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04507768/04507768_034_0d63c9ac72.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04507768/04507768_050_6b5b02646e.jpg","Makkelijk op- en afstappen met een veilig gevoel dankzij de lage instap.
"
"20",300083,8713568345187,"ENTREE D44/26 N7 RT ATLBLUE/PURESILVER(duits)","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07505395/07505395_056c997a08.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07505395/07505395_01_8e43ccb872.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07505395/07505395_02_e80949bece.jpg","Fiets met lage instap, 7 versnellingen, heldere LED verlichting en betrouwbare remmen. 
"
"21",300085,8713568345194,"ENTREE D51/26 N7 RT ATLBLUE/PURESILVER(duits)","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07505395/07505395_056c997a08.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07505395/07505395_01_8e43ccb872.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07505395/07505395_02_e80949bece.jpg","Fiets met lage instap, 7 versnellingen, heldere LED verlichting en betrouwbare remmen. 
"
"22",300087,8713568345163,"ENTREE F7e RT D44 NO BATT ATLBL/PURESILVER(duits)","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04507766/04507766_d81bc000ee.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04507766/04507766_01_c7e407fc9d.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04507766/04507766_02_2aadac8fb2.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04507766/04507766_023_9d7d86063c.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04507766/04507766_034_cd945da3f2.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04507766/04507766_051_39e357ac0e.jpg","E-bike met lage instap, 7 versnellingen, heldere LED verlichting en betrouwbare remmen. 
"
"23",300089,8713568345170,"ENTREE F7e RT D51 NO BATT ATLBL/PURESILVER(duits)","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04507766/04507766_d81bc000ee.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04507766/04507766_01_c7e407fc9d.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04507766/04507766_02_2aadac8fb2.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04507766/04507766_023_9d7d86063c.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04507766/04507766_034_cd945da3f2.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04507766/04507766_051_39e357ac0e.jpg","E-bike met lage instap, 7 versnellingen, heldere LED verlichting en betrouwbare remmen. 
"
"24",300167,8713568342315,"F8e DLI48 GRIJS/ZWART-MAT 500Wh","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501303/03501303_001303e678.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501303/03501303_01_c76e570cc9.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501303/03501303_02_080bc4de64.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501303/03501303_023_0ed4badab4.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501303/03501303_034_543e072717.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501303/03501303_051_4aed89d6e5.jpg","Veelzijdige elektrische fiets geschikt voor ieder soort gebruik"
"25",300169,8713568342308,"F8e DLI53 GRIJS/ZWART-MAT 500Wh","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501303/03501303_001303e678.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501303/03501303_01_c76e570cc9.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501303/03501303_02_080bc4de64.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501303/03501303_023_0ed4badab4.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501303/03501303_034_543e072717.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501303/03501303_051_4aed89d6e5.jpg","Veelzijdige elektrische fiets geschikt voor ieder soort gebruik"
"26",300172,8713568342322,"F8e DLI57 GRIJS/ZWART-MAT 500Wh","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501303/03501303_001303e678.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501303/03501303_01_c76e570cc9.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501303/03501303_02_080bc4de64.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501303/03501303_023_0ed4badab4.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501303/03501303_034_543e072717.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501303/03501303_051_4aed89d6e5.jpg","Veelzijdige elektrische fiets geschikt voor ieder soort gebruik"
"27",300174,8713568342339,"F8e DLI61 GRIJS/ZWART-MAT 500Wh","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501303/03501303_001303e678.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501303/03501303_01_c76e570cc9.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501303/03501303_02_080bc4de64.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501303/03501303_023_0ed4badab4.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501303/03501303_034_543e072717.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501303/03501303_051_4aed89d6e5.jpg","Veelzijdige elektrische fiets geschikt voor ieder soort gebruik"
"28",300176,8713568342346,"F8e H53 GRIJS/ZWART-MAT 500Wh","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501306/03501306_4e9bfc2e13.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501306/03501306_01_ed532f8170.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501306/03501306_02_89da6097b5.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501306/03501306_023_fed89759e6.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501306/03501306_034_86c6d007b3.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501306/03501306_051_b80e2ab866.jpg","Veelzijdige elektrische fiets geschikt voor ieder soort gebruik"
"29",300178,8713568342353,"F8e H57 GRIJS/ZWART-MAT 500Wh","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501306/03501306_4e9bfc2e13.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501306/03501306_01_ed532f8170.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501306/03501306_02_89da6097b5.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501306/03501306_023_fed89759e6.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501306/03501306_034_86c6d007b3.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501306/03501306_051_b80e2ab866.jpg","Veelzijdige elektrische fiets geschikt voor ieder soort gebruik"
"30",300180,8713568342360,"F8e H61 GRIJS/ZWART-MAT 500Wh","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501306/03501306_4e9bfc2e13.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501306/03501306_01_ed532f8170.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501306/03501306_02_89da6097b5.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501306/03501306_023_fed89759e6.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501306/03501306_034_86c6d007b3.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501306/03501306_051_b80e2ab866.jpg","Veelzijdige elektrische fiets geschikt voor ieder soort gebruik"
"31",300182,8713568342377,"F8e H65 GRIJS/ZWART-MAT 500Wh","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501306/03501306_4e9bfc2e13.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501306/03501306_01_ed532f8170.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501306/03501306_02_89da6097b5.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501306/03501306_023_fed89759e6.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501306/03501306_034_86c6d007b3.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501306/03501306_051_b80e2ab866.jpg","Veelzijdige elektrische fiets geschikt voor ieder soort gebruik"
"32",300193,8713568344081,"MARATHON F7e LTD D53 ZWART-MAT 300Wh","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500096/03500096_298ca53143.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500096/03500096_01_306e676731.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500096/03500096_02_ee2041ae41.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500096/03500096_025_4bc7735534.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500096/03500096_033_a56fae490e.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500096/03500096_051_32206ac52f.jpg","De voordeligste e-bike van Sparta met zeven versnellingen, uitneembare accu en betrouwbare remmen
"
"33",300226,8713568344098,"MARATHON F7e LTD D57 ZWART-MAT 300Wh","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500096/03500096_298ca53143.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500096/03500096_01_306e676731.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500096/03500096_02_ee2041ae41.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500096/03500096_025_4bc7735534.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500096/03500096_033_a56fae490e.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500096/03500096_051_32206ac52f.jpg","De voordeligste e-bike van Sparta met zeven versnellingen, uitneembare accu en betrouwbare remmen
"
